university_id,new_course_id,new_course_name,new_course_name_key,new_course_name_stem,new_course_credits,new_course_requirement_type_id,new_course_degree_ids,new_course_family_count,new_course_scope,new_course_valid_rows,old_course_id,old_course_name,old_course_name_key,old_course_degree_ids,old_course_train_support,old_course_train_pass_rate,old_course_train_avg_mark,predecessor_rank,predecessor_count_for_new_course,relationship_type,weight_hint,match_method,lineage_scope_used,effective_from_part_id,approval_status,notes
111,1424.111,اللغة الإنكليزية – 2,لغه انكليزيه#2,لغه انكليزيه,3.0,1,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,471,962.111,اللغة الانكليزية 2,لغه انكليزيه#2,1.111|2.111|3.111|4.111|5.111|6.111|7.111|8.111|9.111|10.111|11.111|12.111|13.111|21.111|22.111|24.111|25.111|26.111|27.111|29.111|30.111|31.111|33.111|34.111|35.111|36.111|37.111|38.111|39.111,5362,0.8642297650130548,69.65274151436032,1,5,consolidated_into,0.8595703751202308,name_key_global,ALL_TRAIN_PRESENT_COURSES,20232,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1424.111,اللغة الإنكليزية – 2,لغه انكليزيه#2,لغه انكليزيه,3.0,1,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,471,836.111,اللغة الانكليزية - 2,لغه انكليزيه#2,20.111,275,0.7418181818181818,61.087272727272726,2,5,consolidated_into,0.04408464251362616,name_key_global,ALL_TRAIN_PRESENT_COURSES,20232,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1424.111,اللغة الإنكليزية – 2,لغه انكليزيه#2,لغه انكليزيه,3.0,1,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,471,222.111,لغة انكليزية (2),لغه انكليزيه#2,16.111,232,0.9310344827586207,74.03448275862068,3,5,consolidated_into,0.037191407502404614,name_key_global,ALL_TRAIN_PRESENT_COURSES,20232,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1424.111,اللغة الإنكليزية – 2,لغه انكليزيه#2,لغه انكليزيه,3.0,1,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,471,157.111,لغة انكليزية 2,لغه انكليزيه#2,19.111,189,0.8306878306878307,62.74074074074074,4,5,consolidated_into,0.03029817249118307,name_key_global,ALL_TRAIN_PRESENT_COURSES,20232,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1424.111,اللغة الإنكليزية – 2,لغه انكليزيه#2,لغه انكليزيه,3.0,1,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,471,392.111,اللغة الإنكليزية 2,لغه انكليزيه#2,18.111,180,0.7333333333333333,60.56111111111111,5,5,consolidated_into,0.028855402372555305,name_key_global,ALL_TRAIN_PRESENT_COURSES,20232,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1425.111,مدخل الى القانون,مدخل الي قانون,مدخل الي قانون,2.0,2,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,185,1019.111,مدخل الى القانون,مدخل الي قانون,1.111|2.111|3.111|4.111|5.111|6.111|7.111|8.111|9.111|10.111|11.111|12.111|13.111|21.111|22.111|24.111|25.111|26.111|27.111|29.111|30.111|31.111|33.111|34.111|35.111|36.111|37.111|38.111|39.111,4065,0.8988929889298893,74.29323493234932,1,2,consolidated_into,0.9471109040074557,name_key_global,ALL_TRAIN_PRESENT_COURSES,20231,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1425.111,مدخل الى القانون,مدخل الي قانون,مدخل الي قانون,2.0,2,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,185,152.111,مدخل الى القانون,مدخل الي قانون,19.111,227,0.6343612334801763,53.87665198237885,2,2,consolidated_into,0.052889095992544266,name_key_global,ALL_TRAIN_PRESENT_COURSES,20231,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1426.111,علم الاجتماع,علم اجتماع,علم اجتماع,2.0,2,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,87,1018.111,علم اجتماع,علم اجتماع,1.111|2.111|3.111|4.111|5.111|6.111|7.111|8.111|9.111|10.111|11.111|12.111|13.111|21.111|22.111|24.111|25.111|26.111|27.111|29.111|30.111|31.111|33.111|34.111|35.111|36.111|37.111|38.111|39.111,2831,0.8279759802190039,64.24514305898975,1,1,successor,1.0,name_key_global,ALL_TRAIN_PRESENT_COURSES,20231,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1427.111,مهارات التفكير والبحث العلمي,مهارات تفكير والبحث علمي,مهارات تفكير والبحث علمي,2.0,2,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,26,,,,,,,,,0,none,,none,ALL_TRAIN_PRESENT_COURSES,20231,pending,No eligible in-scope predecessor candidate was found.
111,1428.111,اساسيات الإدارة ومهاراتها,اساسيات اداره ومهاراتها,اساسيات اداره ومهاراتها,2.0,2,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,41,,,,,,,,,0,none,,none,ALL_TRAIN_PRESENT_COURSES,20231,pending,No eligible in-scope predecessor candidate was found.
111,1429.111,علم البيئة,علم بييه,علم بييه,2.0,2,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,308,1021.111,علم البيئة,علم بييه,1.111|2.111|3.111|4.111|5.111|6.111|7.111|8.111|9.111|10.111|11.111|12.111|13.111|21.111|22.111|24.111|25.111|26.111|27.111|29.111|30.111|31.111|33.111|34.111|35.111|36.111|37.111|38.111|39.111,6026,0.8781944905409891,69.50365084633256,1,1,successor,1.0,name_key_global,ALL_TRAIN_PRESENT_COURSES,20231,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1430.111,اللغة الانكليزية - 3,لغه انكليزيه#3,لغه انكليزيه,2.0,2,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,3,1015.111,اللغة الانكليزية 3,لغه انكليزيه#3,1.111|2.111|3.111|4.111|5.111|6.111|7.111|8.111|9.111|10.111|11.111|12.111|13.111|21.111|22.111|24.111|25.111|26.111|27.111|29.111|30.111|31.111|33.111|34.111|35.111|36.111|37.111|38.111|39.111,912,0.9144736842105263,75.50877192982456,1,4,consolidated_into,0.7064291247095275,name_key_global,ALL_TRAIN_PRESENT_COURSES,20231,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1430.111,اللغة الانكليزية - 3,لغه انكليزيه#3,لغه انكليزيه,2.0,2,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,3,847.111,اللغة الانكليزية - 3,لغه انكليزيه#3,20.111,199,0.7738693467336684,64.58793969849246,2,4,consolidated_into,0.1541440743609605,name_key_global,ALL_TRAIN_PRESENT_COURSES,20231,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1430.111,اللغة الانكليزية - 3,لغه انكليزيه#3,لغه انكليزيه,2.0,2,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,3,194.111,لغة انكليزية 3,لغه انكليزيه#3,19.111,108,0.5833333333333334,52.23148148148148,3,4,consolidated_into,0.08365608055770721,name_key_global,ALL_TRAIN_PRESENT_COURSES,20231,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1430.111,اللغة الانكليزية - 3,لغه انكليزيه#3,لغه انكليزيه,2.0,2,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,3,389.111,اللغة الإنكليزية 3,لغه انكليزيه#3,18.111,72,0.8333333333333334,60.166666666666664,4,4,consolidated_into,0.055770720371804805,name_key_global,ALL_TRAIN_PRESENT_COURSES,20231,pending,Eligible TRAIN-supported predecessor; proposal remains pending.
111,1430.111,اللغة الانكليزية - 3,لغه انكليزيه#3,لغه انكليزيه,2.0,2,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,3,914.111,اللغة الانكليزية (3),لغه انكليزيه#3,17.111,1,1.0,78.0,5,4,candidate_below_support,,name_key_global,ALL_TRAIN_PRESENT_COURSES,20231,pending,"Candidate retained for visibility, but raw TRAIN support 1 is below 20; excluded from weighting."
111,1431.111,لغة أجنبية حية ثانية - فرنسية,لغه اجنبيه حيه ثانيه فرنسيه,لغه اجنبيه حيه ثانيه فرنسيه,2.0,2,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,2,,,,,,,,,0,none,,none,ALL_TRAIN_PRESENT_COURSES,20231,pending,No eligible in-scope predecessor candidate was found.
111,1433.111,لغة أجنبية حية ثانية - ألمانية,لغه اجنبيه حيه ثانيه مانيه,لغه اجنبيه حيه ثانيه مانيه,2.0,2,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,16,shared,1,,,,,,,,,0,none,,none,ALL_TRAIN_PRESENT_COURSES,20232,pending,No eligible in-scope predecessor candidate was found.
