REVIEW ARTIFACT - NOT AN EQUIVALENCE MAPPING. No mapping has been created or applied. Multiple candidates per course; buckets are mixed; conflicting evidence is retained deliberately. Do not consume as a lookup table.
review_bucket,new_course_id,new_course_name,valid_rows,first_valid_semester,censored_debut,faculty_id,degrees_offered_in_valid,candidate_1_course_id,candidate_1_name,candidate_1_name_similarity,candidate_1_name_exact_normalized,candidate_1_credits_old,candidate_1_credits_new,candidate_1_credits_equal,candidate_1_requirement_type_equal,candidate_1_faculty_equal,candidate_1_degree_lineage_linked,candidate_1_planned_level_equal,candidate_1_train_rows,candidate_1_last_active_semester,candidate_1_volume_collapsed,candidate_1_post_boundary_volume_ratio,candidate_1_temporal_complementarity,candidate_1_censored_predecessor,candidate_1_signals_matched,candidate_1_signals_conflicted,candidate_2_course_id,candidate_2_name,candidate_2_name_similarity,candidate_3_course_id,candidate_3_name,candidate_3_name_similarity,reason,human_decision_required
likely_equivalent_needs_review,1431.111,لغة أجنبية حية ثانية - فرنسية,2,20231,False,2.111,41.111|44.111,1017.111,لغة اجنبية حية (ثانية),0.8511,False,2.0,2.0,True,True,False,True,False,1752,20231,True,0.2305,True,False,credits|requirement_type|degree_lineage|predecessor_volume_collapse|temporal_complementarity,name_exact|faculty|planned_level|volume_continuity,1038.111,لغة اجنبية حية ثانية_المانية أو روسية,0.8065,,,,name similarity 0.85 with degree-lineage link; unmet for confirmation: uniqueness/corroboration,yes
genuinely_new,1256.111,الحساسات والتحسس,1,20233,True,167.111,30.111,,,,,,,,,,,,,,,,,,,,,,,,,,no TRAIN course reaches the plausibility bar on normalized name similarity in any degree,yes
likely_equivalent_needs_review,1277.111,نظم الزمن الحقيقي,1,20232,True,167.111,29.111,536.111,نظم الزمن الحقيقي,1.0,True,3.0,3.0,True,False,False,True,True,353,20233,False,1.2374,False,True,name_exact|credits|degree_lineage|planned_level,requirement_type|faculty|predecessor_volume_collapse|temporal_complementarity|volume_continuity,485.111,نظم التحكم الحديث,0.7059,487.111,نظم التحكم الرقمي,0.7059,"name similarity 1.00 with degree-lineage link; unmet for confirmation: requirement_type, no uncensored temporal/enrolment corroboration (predecessor still running at full volume)",yes
unresolved,1330.111,إدارة المشتريات,1,20233,True,177.111,35.111,81.111,إدارة التغيير,0.7143,False,3.0,3.0,True,True,False,False,True,175,20232,False,1.8636,True,True,credits|requirement_type|planned_level|temporal_complementarity,name_exact|faculty|degree_lineage|predecessor_volume_collapse|volume_continuity,183.111,ادارة عامة,0.64,80.111,الإدارة العامة,0.6207,plausible but insufficient: no degree-lineage link to the candidate's degrees; name only 0.71 similar; debut in 20232/20233 - censored,yes
unresolved,1407.111,مهارات الدخول إلى سوق العمل,1,20233,True,177.111,33.111,150.111,مهارات الحاسوب 1,0.6047,False,3.0,3.0,True,False,False,True,True,192,20111,False,,True,False,credits|degree_lineage|planned_level|temporal_complementarity,name_exact|requirement_type|faculty|predecessor_volume_collapse|volume_continuity,97.111,مدخل إلى التسويق,0.6061,173.111,مهارات الحاسوب 2,0.6047,plausible but insufficient: requirement type differs; name only 0.60 similar; debut in 20232/20233 - censored,yes
likely_equivalent_needs_review,1285.111,الإدارة الاستراتيجية للموارد البشرية,1,20221,False,177.111,34.111,93.111,الإدارة الإستراتيجية للموارد البشرية,1.0,True,3.0,3.0,True,True,False,True,True,156,20233,False,0.8269,False,True,name_exact|credits|requirement_type|degree_lineage|planned_level,faculty|predecessor_volume_collapse|temporal_complementarity|volume_continuity,84.111,إدارة استراتيجية,0.6957,79.111,تنمية الموارد البشرية,0.6383,name similarity 1.00 with degree-lineage link; unmet for confirmation: no uncensored temporal/enrolment corroboration (predecessor still running at full volume),yes
genuinely_new,1290.111,التدريب والتطوير,1,20231,False,177.111,34.111,,,,,,,,,,,,,,,,,,,,,,,,,,no TRAIN course reaches the plausibility bar on normalized name similarity in any degree,yes
unresolved,1320.111,إدارة التفاوض في الموارد البشرية,1,20232,True,177.111,34.111,93.111,الإدارة الإستراتيجية للموارد البشرية,0.7353,False,3.0,3.0,True,True,False,True,True,156,20233,False,0.8269,False,True,credits|requirement_type|degree_lineage|planned_level,name_exact|faculty|predecessor_volume_collapse|temporal_complementarity|volume_continuity,79.111,تنمية الموارد البشرية,0.6415,197.111,ادارة المؤسسات المالية,0.6296,plausible but insufficient: name only 0.74 similar; debut in 20232/20233 - censored,yes
likely_equivalent_needs_review,1364.111,ريادة الاعمال وإدارة المشروعات الصغيرة,1,20231,False,177.111,34.111,29.111,مدخل إلى الريادة وإدارة المشروعات الصغيرة,0.8,False,3.0,3.0,True,True,False,True,True,170,20232,False,0.9746,False,True,credits|requirement_type|degree_lineage|planned_level,name_exact|faculty|predecessor_volume_collapse|temporal_complementarity|volume_continuity,192.111,ادارة مشاريع اقتصادية صغيرة,0.6102,44.111,مبادئ الإدارة المالية,0.6102,name similarity 0.80 with degree-lineage link; unmet for confirmation: no uncensored temporal/enrolment corroboration (predecessor still running at full volume),yes
likely_equivalent_needs_review,1394.111,مشروع التدريب المهني في إدارة الموارد البشرية,1,20232,True,177.111,34.111,96.111,مشروع تخرج في إدارة الموارد البشرية,0.8529,False,4.0,4.0,True,True,False,True,False,118,20233,False,1.96,False,True,credits|requirement_type|degree_lineage,name_exact|faculty|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,88.111,الإطار القانوني والدولي لإدارة الموارد البشرية,0.6813,87.111,نظم المعلومات ومناهج البحث في إدارة الموارد البشرية,0.6458,name similarity 0.85 with degree-lineage link; unmet for confirmation: no uncensored temporal/enrolment corroboration (predecessor still running at full volume),yes
likely_equivalent_needs_review,1304.111,المحاسبة الدولية,1,20232,True,177.111,36.111,16.111,المحاسبة الدولية,1.0,True,3.0,3.0,True,True,False,True,False,77,20232,False,4.25,True,True,name_exact|credits|requirement_type|degree_lineage|temporal_complementarity,faculty|planned_level|predecessor_volume_collapse|volume_continuity,12.111,محاسبة مالية خاصة,0.6897,7.111,محاسبة إدارية,0.8,name similarity 1.00 with degree-lineage link; unmet for confirmation: temporal corroboration censored by the VALID end date,yes
confirmed_equivalent,1305.111,المحاسبة الضريبية,1,20231,False,177.111,36.111,15.111,المحاسبة الضريبية,1.0,True,3.0,3.0,True,True,False,True,False,117,20231,False,1.3514,True,False,name_exact|credits|requirement_type|degree_lineage|temporal_complementarity,faculty|planned_level|predecessor_volume_collapse|volume_continuity,16.111,المحاسبة الدولية,0.7879,7.111,محاسبة إدارية,0.7692,"exact normalized name, equal credits (3.0) and requirement type, degree-lineage link, and predecessor last active 20231 <= debut 20231",yes
confirmed_equivalent,1379.111,محاسبة إدارية,1,20231,False,177.111,36.111,7.111,محاسبة إدارية,1.0,True,3.0,3.0,True,True,False,True,True,101,20231,False,2.4545,True,False,name_exact|credits|requirement_type|degree_lineage|planned_level|temporal_complementarity,faculty|predecessor_volume_collapse|volume_continuity,196.111,محاسبة ادارية,1.0,167.111,تنمية ادارية,0.72,"exact normalized name, equal credits (3.0) and requirement type, degree-lineage link, and predecessor last active 20231 <= debut 20231",yes
likely_equivalent_needs_review,1381.111,محاسبة تكاليف2,1,20232,True,177.111,36.111,11.111,محاسبة تكاليف II,0.9032,False,3.0,3.0,True,True,False,True,True,112,20232,False,2.1042,True,True,credits|requirement_type|degree_lineage|planned_level|temporal_complementarity,name_exact|faculty|predecessor_volume_collapse|volume_continuity,15.111,المحاسبة الضريبية,0.625,22.111,محاسبة شركات الأموال,0.6061,name similarity 0.90 with degree-lineage link; unmet for confirmation: temporal corroboration censored by the VALID end date,yes
likely_equivalent_needs_review,1382.111,محاسبة توحيد الأعمال,1,20223,False,177.111,36.111,17.111,محاسبة توحيد الأعمال,1.0,True,3.0,3.0,True,True,False,True,False,95,20231,False,2.1667,False,False,name_exact|credits|requirement_type|degree_lineage,faculty|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,22.111,محاسبة شركات الأموال,0.75,5.111,محاسبة تكاليفI,0.625,name similarity 1.00 with degree-lineage link; unmet for confirmation: no uncensored temporal/enrolment corroboration (predecessor still running at full volume),yes
likely_equivalent_needs_review,1383.111,محاسبة حكومية ومؤسسات غير ربحية,1,20223,False,177.111,36.111,6.111,محاسبة حكومية  ومؤسسات غير ربحية,1.0,True,3.0,3.0,True,True,False,True,True,111,20232,False,1.8966,False,True,name_exact|credits|requirement_type|degree_lineage|planned_level,faculty|predecessor_volume_collapse|temporal_complementarity|volume_continuity,190.111,محاسبة مؤسسات مالية,0.64,,,,name similarity 1.00 with degree-lineage link; unmet for confirmation: no uncensored temporal/enrolment corroboration (predecessor still running at full volume),yes
likely_equivalent_needs_review,1388.111,محاسبة متوسطة2,1,20232,True,177.111,36.111,10.111,محاسبة متوسطة II,0.9032,False,3.0,3.0,True,True,False,True,True,109,20232,False,2.8333,True,True,credits|requirement_type|degree_lineage|planned_level|temporal_complementarity,name_exact|faculty|predecessor_volume_collapse|volume_continuity,4.111,محاسبة متوسطة I,0.9333,174.111,محاسبة شركات 2,0.6897,name similarity 0.90 with degree-lineage link; unmet for confirmation: temporal corroboration censored by the VALID end date,yes
likely_equivalent_needs_review,1398.111,مشروع تخرج في المحاسبة والتدقيق,1,20233,True,177.111,36.111,25.111,مشروع  تخرج في المحاسبة والتدقيق,1.0,True,4.0,4.0,True,True,False,True,True,70,20233,False,2.1667,True,True,name_exact|credits|requirement_type|degree_lineage|planned_level|temporal_complementarity,faculty|predecessor_volume_collapse|volume_continuity,96.111,مشروع تخرج في إدارة الموارد البشرية,0.7,69.111,مشروع تخرج في إدارة المؤسسات المالية والمصرفية,0.6234,name similarity 1.00 with degree-lineage link; unmet for confirmation: temporal corroboration censored by the VALID end date,yes
likely_equivalent_needs_review,1402.111,مشكلات محاسبية معاصرة,1,20232,True,177.111,36.111,18.111,مشكلات محاسبية معاصرة,1.0,True,3.0,3.0,True,True,False,True,False,104,20232,False,2.24,True,True,name_exact|credits|requirement_type|degree_lineage|temporal_complementarity,faculty|planned_level|predecessor_volume_collapse|volume_continuity,63.111,مشكلات مالية ونقدية معاصرة,0.766,379.111,الشبكات الحاسوبية,0.6471,name similarity 1.00 with degree-lineage link; unmet for confirmation: temporal corroboration censored by the VALID end date,yes
likely_equivalent_needs_review,1224.111,الاتصالات الرقمية,1,20232,True,167.111,49.111,463.111,الاتصالات الرقمية,1.0,True,3.0,3.0,True,True,False,True,False,168,20233,False,1.6087,False,True,name_exact|credits|requirement_type|degree_lineage,faculty|planned_level|predecessor_volume_collapse|temporal_complementarity|volume_continuity,871.111,الاستخلاص المعزز,0.6061,462.111,الاتصالات التماثلية,0.8333,name similarity 1.00 with degree-lineage link; unmet for confirmation: no uncensored temporal/enrolment corroboration (predecessor still running at full volume),yes
likely_equivalent_needs_review,1231.111,الاتصالات النقالة واللاسلكية,1,20233,True,167.111,49.111,474.111,الاتصالات النقالة واللاسلكية,1.0,True,3.0,3.0,True,False,False,True,True,206,20233,False,1.7317,True,True,name_exact|credits|degree_lineage|planned_level|temporal_complementarity,requirement_type|faculty|predecessor_volume_collapse|volume_continuity,462.111,الاتصالات التماثلية,0.6809,463.111,الاتصالات الرقمية,0.6667,"name similarity 1.00 with degree-lineage link; unmet for confirmation: requirement_type, temporal corroboration censored by the VALID end date",yes
likely_equivalent_needs_review,1433.111,لغة أجنبية حية ثانية - ألمانية,1,20232,True,2.111,41.111,1017.111,لغة اجنبية حية (ثانية),0.8696,False,2.0,2.0,True,True,False,True,False,1752,20231,True,0.2305,True,False,credits|requirement_type|degree_lineage|predecessor_volume_collapse|temporal_complementarity,name_exact|faculty|planned_level|volume_continuity,1038.111,لغة اجنبية حية ثانية_المانية أو روسية,0.8615,,,,name similarity 0.87 with degree-lineage link; unmet for confirmation: uniqueness/corroboration,yes
